image_index,mse,annotation
1247,0.42588717,correct
1248,2.0846765,correct
1249,0.71218395,correct
1250,0.9075992,correct
1251,0.4322145,correct
1252,2.5329714,correct
1253,3.814587,correct
1254,0.34964538,correct
1255,0.5367619,correct
1256,0.41513824,correct
1257,0.3124013,correct
1258,0.45957917,correct
1259,0.29656273,correct
1260,0.4022342,correct
1261,0.63662004,correct
1262,0.63437736,correct
1263,0.49244827,correct
1264,1.584789,correct
1265,0.544831,correct
1266,1.5923731,correct
1267,221.8769,incorrect
1268,0.66217375,correct
1269,0.48552647,correct
1270,0.5410657,correct
1271,0.63654244,correct
1272,0.9975921,correct
1273,0.5622751,correct
1274,0.42327416,correct
1275,0.80674386,correct
1276,0.7229037,correct
1277,0.7453386,correct
1278,0.6664726,correct
1279,0.34239468,correct
1280,0.3703302,correct
1281,0.38574782,correct
1282,0.46625495,correct
1283,0.9229764,correct
1284,1.6691912,correct
1285,2828.8472,incorrect
1286,1.3833008,correct
1287,0.90503776,correct
1288,0.97578907,correct
1289,0.48864433,correct
1290,0.5930829,correct
1291,0.5815728,correct
1292,0.7087712,correct
1293,0.68201137,correct
1294,0.47852585,correct
1295,0.5495158,correct
1296,4.975263,correct
1297,0.76068556,correct
1298,0.96337897,correct
1299,0.2645774,correct
1300,0.5579517,correct
1301,0.2733782,correct
1302,0.7792522,correct
1303,1.4015163,correct
1304,0.8401601,correct
1305,1.9219428,correct
1306,0.8352113,correct
1307,0.17528367,correct
1308,0.9682017,correct
1309,0.33594376,correct
1310,0.8833203,correct
1311,0.5176239,correct
1312,1.5473672,correct
1313,0.3586397,correct
1314,0.6526879,correct
1315,2341.0625,incorrect
1316,0.64577657,correct
1317,0.6777122,correct
1318,0.72824675,correct
1319,0.7413192,correct
1320,0.43904132,correct
1321,1.0587473,correct
1322,0.95084953,correct
1323,277.2861,incorrect
1324,421.1425,incorrect
1325,0.9145505,correct
1326,0.7762253,correct
1327,0.27940124,correct
1328,0.8161467,correct
1329,0.40968347,correct
1330,0.6177588,correct
1331,0.5662281,correct
1332,0.84738255,correct
1333,0.91018844,correct
1334,0.69779444,correct
1335,0.68970007,correct
1336,1.0137775,correct
1337,0.6214826,correct
1338,0.9285567,correct
1339,0.259665,correct
1340,0.5199977,correct
1341,0.91481626,correct
1342,0.5031864,correct
1343,0.8904774,correct
1344,0.9658891,correct
1345,0.66414976,correct
1346,0.73623896,correct
1347,0.65294236,correct
1348,0.70793986,correct
1349,0.839571,correct
1350,0.19410118,correct
1351,0.30882683,correct
1352,0.24892059,correct
1353,0.33254737,correct
1354,1.2697685,correct
1355,0.4529856,correct
1356,0.4577328,correct
1357,0.5693893,correct
1358,1.2332128,correct
1359,9.646603,incorrect
1360,0.47777098,correct
1361,0.71417046,correct
1362,0.24489312,correct
1363,0.40346476,correct
1364,1.3481213,correct
1365,0.757751,correct
1366,0.6502865,correct
1367,0.22008303,correct
1368,0.4991724,correct
1369,2.6505003,correct
1370,0.6418683,correct
1371,0.62967664,correct
1372,0.3772279,correct
1373,0.33710882,correct
1374,0.27580544,correct
1375,0.58997667,correct
1376,0.96891123,correct
1377,0.8593231,correct
1378,0.44536147,correct
1379,0.46144146,correct
1380,0.51207596,correct
1381,0.40366918,correct
1382,0.2303651,correct
1383,0.15608227,correct
1384,1.125396,correct
1385,0.95675737,correct
1386,2.0978155,correct
1387,0.713439,correct
1388,0.9533111,correct
1389,0.728511,correct
1390,1.2468791,correct
1391,0.30976963,correct
1392,1.5065804,correct
1393,0.9193264,correct
1394,0.35818303,correct
1395,0.86210096,correct
1396,0.72925746,correct
1397,0.36328757,correct
1398,0.5333068,correct
1399,1.0236297,correct
1400,0.71325356,correct
1401,0.42706823,correct
1402,339.64923,incorrect
1403,0.7776582,correct
1404,0.82853734,correct
1405,0.44248176,correct
1406,0.36512274,correct
1407,0.37464562,correct
1408,0.5798417,correct
1409,0.360606,correct
1410,0.29089373,correct
1411,2434.0627,incorrect
1412,0.7943101,correct
1413,1.8571756,correct
1414,0.8732121,correct
1415,0.9876672,correct
1416,0.9937202,correct
1417,0.24865264,correct
1418,4.776568,correct
1419,1.4558334,correct
1420,0.69939315,correct
1421,0.39180458,correct
1422,0.7919182,correct
1423,1.8041723,correct
1424,0.537284,correct
1425,1.373455,correct
1426,0.46588776,correct
1427,0.20858634,correct
1428,0.9096912,correct
1429,0.758786,correct
1430,0.8386302,correct
1431,0.5508358,correct
1432,0.6533071,correct
1433,1.6613605,correct
1434,924.94916,incorrect
1435,0.43124998,correct
1436,2.7579746,correct
1437,0.25246114,correct
1438,0.65084934,correct
1439,0.65737605,correct
1440,0.6154492,correct
1441,0.21612775,correct
1442,0.3953943,correct
1443,0.37965965,correct
1444,0.52389324,correct
1445,0.94948596,correct
1446,0.5926502,correct
1447,0.4509926,correct
1448,0.3626184,correct
1449,0.6471876,correct
1450,0.8120512,correct
1451,0.73085463,correct
1452,0.5598631,correct
1453,0.4223607,correct
1454,0.46750778,correct
1455,0.9127531,correct
1456,0.7302329,correct
1457,0.57242846,correct
1458,7.3243966,incorrect
1459,0.5770137,correct
1460,1.2082353,correct
1461,0.89692724,correct
1462,0.82698953,correct
1463,0.36669374,correct
1464,1.9642086,correct
1465,0.8815208,correct
1466,0.5404452,correct
1467,0.6083207,correct
1468,0.77012885,correct
1469,0.5479294,correct
1470,0.83301693,correct
1471,1.2559596,correct
1472,6.2023454,incorrect
1473,0.7452793,correct
1474,1.1794369,correct
1475,0.7812034,correct
1476,0.9470467,correct
1477,1.341152,correct
1478,11.025227,incorrect
1479,859.66986,incorrect
1480,145.46637,incorrect
1481,0.5326747,correct
1482,0.5315583,correct
1483,1.3962069,correct
1484,0.4668507,correct
1485,0.6147723,correct
1486,1673.3186,incorrect
1487,0.924973,correct
1488,0.7461104,correct
1489,0.28738624,correct
1490,0.5234489,correct
1491,0.65933865,correct
1492,57.18821,incorrect
1493,0.9073002,correct
1494,2.4779756,correct
1495,0.71824205,correct
1496,0.8993108,correct
1497,0.20528173,correct
1498,0.85647815,correct
1499,0.45953953,correct
1500,0.5753167,correct
1501,0.40002954,correct
1502,0.81828326,correct
1503,0.62856996,correct
1504,1.109992,correct
1505,1.6483498,correct
1506,0.26885188,correct
1507,0.4022833,correct
1508,0.40150496,correct
1509,0.4637408,correct
1510,1.0514698,correct
1511,0.32545912,correct
1512,0.6905016,correct
1513,0.7295934,correct
1514,0.670633,correct
1515,0.54977036,correct
1516,0.4970938,correct
1517,0.6873834,correct
1518,0.56189954,correct
1519,1.3509334,correct
1520,0.55452025,correct
1521,1.4005127,correct
1522,0.2644076,correct
1523,0.499384,correct
1524,0.3652411,correct
1525,0.3483405,correct
1526,0.072023526,correct
1527,0.6700123,correct
1528,222.58284,incorrect
1529,0.6845832,correct
1530,0.7817017,correct
1531,1.0159376,correct
1532,0.38480175,correct
1533,0.71618927,correct
1534,0.5329144,correct
1535,0.80999166,correct
1536,0.30636632,correct
1537,0.30210793,correct
1538,0.57375175,correct
1539,0.67310596,correct
1540,0.7729492,correct
1541,0.5744033,correct
1542,0.95271945,correct
1543,0.38347238,correct
1544,0.3694395,correct
1545,0.80885607,correct
1546,0.6912558,correct
1547,0.45417154,correct
1548,0.23802133,correct
1549,0.7391555,correct
1550,0.38284498,correct
1551,0.5719584,correct
1552,0.8990104,correct
1553,0.41472822,correct
1554,78.1228,incorrect
1555,0.2976451,correct
1556,0.75587076,correct
1557,0.5836202,correct
1558,0.37417483,correct
1559,1.9483442,correct
1560,0.8707712,correct
1561,0.31565583,correct
1562,0.7268227,correct
1563,1.1985521,correct
1564,0.3959918,correct
1565,0.6448584,correct
1566,0.70875967,correct
1567,0.4673174,correct
1568,1.057563,correct
1569,0.4070512,correct
1570,2.1552887,correct
1571,0.35839543,correct
1572,1.041078,correct
1573,0.7201525,correct
1574,1110.6836,incorrect
1575,1.5088863,correct
1576,0.28961444,correct
1577,0.39635593,correct
1578,0.6822575,correct
1579,0.29892412,correct
1580,3.9759502,correct
1581,0.3032418,correct
1582,1.0151467,correct
1583,0.26469344,correct
1584,0.62042296,correct
1585,1.8654817,correct
1586,0.45783934,correct
1587,0.27195704,correct
1588,0.5346007,correct
1589,0.3895436,correct
1590,0.57193047,correct
1591,0.23297012,correct
1592,0.37539342,correct
1593,0.6872022,correct
1594,1.1918192,correct
1595,0.49012628,correct
1596,1.3085489,correct
1597,615.1522,incorrect
1598,0.24046648,correct
1599,0.9177195,correct
1600,0.42005453,correct
1601,0.55463195,correct
1602,1.1000226,correct
1603,0.24212581,correct
1604,1.4320651,correct
1605,1.9380211,correct
1606,0.73534393,correct
1607,1.6051111,correct
1608,0.3241375,correct
1609,1.5248165,correct
1610,0.9384244,correct
1611,0.6106684,correct
1612,0.610421,correct
1613,365.09784,incorrect
1614,0.355644,correct
1615,0.361438,correct
1616,0.90129465,correct
1617,0.39057332,correct
1618,1.6132873,correct
1619,1.3602275,correct
1620,0.5983436,correct
1621,0.6079018,correct
1622,1.1918752,correct
1623,0.6331683,correct
1624,1.4834852,correct
1625,1.2874599,correct
1626,0.3553543,correct
1627,1.150106,correct
1628,0.47696823,correct
1629,1.1256773,correct
1630,0.39750043,correct
1631,1.5668123,correct
1632,0.40684098,correct
1633,0.91399103,correct
1634,0.27932626,correct
1635,0.6765039,correct
1636,0.31150758,correct
1637,0.58024096,correct
1638,0.5114586,correct
1639,0.73503757,correct
1640,0.4428708,correct
1641,0.23892528,correct
1642,0.42579004,correct
1643,0.7064143,correct
1644,0.9056568,correct
1645,0.75000346,correct
1646,0.6282859,correct
1647,0.5017373,correct
1648,0.31935257,correct
1649,0.38964388,correct
1650,0.8052039,correct
1651,0.26647806,correct
1652,1.8712406,correct
1653,1.0066897,correct
1654,0.9733036,correct
1655,0.9614183,correct
1656,0.55976385,correct
1657,0.5986812,correct
1658,0.9956898,correct
1659,0.7121252,correct
1660,0.39501446,correct
1661,0.56252885,correct
1662,0.4694625,correct
1663,0.8593817,correct
1664,0.59044456,correct
1665,0.7419617,correct
1666,1.2562877,correct
1667,0.8702912,correct
1668,0.3750674,correct
1669,0.4890057,correct
1670,0.9438509,correct
1671,0.31644663,correct
1672,0.6666508,correct
1673,0.7894898,correct
1674,0.39546394,correct
1675,0.4631093,correct
1676,1089.0533,incorrect
1677,0.242886,correct
1678,0.5132371,correct
1679,0.9026295,correct
1680,0.21829045,correct
1681,0.40534097,correct
1682,0.9653144,correct
1683,0.5166565,correct
1684,0.41839784,correct
1685,0.75489074,correct
1686,0.5685505,correct
1687,2.1233835,correct
1688,1.0160983,correct
1689,0.6400688,correct
1690,0.6635958,correct
1691,1.9953647,correct
1692,0.5694024,correct
1693,0.26083866,correct
1694,0.7269244,correct
1695,0.28325093,correct
1696,1.8571905,correct
1697,1192.6738,incorrect
1698,1487.9412,incorrect
1699,4.1436443,correct
1700,0.71826077,correct
1701,1.0228176,correct
1702,0.34519044,correct
1703,1.0268958,correct
1704,1.2100863,correct
1705,70.51168,incorrect
1706,0.592397,correct
1707,0.65458477,correct
1708,0.99277985,correct
1709,0.40843084,correct
1710,0.92559135,correct
1711,0.5620147,correct
1712,0.65984106,correct
1713,0.6421901,correct
1714,0.31233132,correct
1715,16.219534,incorrect
1716,0.5935902,correct
1717,0.76144177,correct
1718,0.36994463,correct
1719,0.7796571,correct
1720,0.341802,correct
1721,0.9246427,correct
1722,0.2518288,correct
1723,0.9509558,correct
1724,0.29151118,correct
1725,137.82735,incorrect
1726,0.67601573,correct
1727,0.53458834,correct
1728,0.23894778,correct
1729,0.6749238,correct
1730,0.6193156,correct
1731,1.0919551,correct
1732,0.9104113,correct
1733,0.97788316,correct
1734,0.6731244,correct
1735,2.8727746,correct
1736,0.5147923,correct
1737,20.6662,incorrect
1738,0.6466543,correct
1739,0.4559806,correct
1740,0.38800317,correct
1741,0.5919156,correct
1742,1.4859409,correct
1743,0.4181633,correct
1744,1.067873,correct
1745,0.5402979,correct
1746,0.6177007,correct
1747,0.9789655,correct
1748,0.45968556,correct
1749,0.32285285,correct
1750,0.92497295,correct
1751,2.0782785,correct
1752,1.2256801,correct
1753,1.4846885,correct
1754,297.7866,incorrect
1755,0.39327627,correct
1756,0.39505598,correct
1757,0.45655036,correct
1758,0.68030256,correct
1759,1.0627367,correct
1760,0.90079635,correct
1761,0.49504966,correct
1762,0.21316528,correct
1763,0.85316265,correct
1764,0.72125936,correct
1765,0.45434034,correct
1766,1.5345116,correct
1767,0.630641,correct
1768,0.34729928,correct
1769,364.0772,incorrect
1770,0.30660892,correct
1771,1.0038757,correct
1772,0.55343324,correct
1773,0.33727896,correct
1774,0.3390144,correct
1775,0.2654944,correct
1776,0.7784692,correct
1777,0.48903787,correct
1778,0.7258913,correct
1779,0.60705805,correct
1780,1.9958007,correct
1781,1.1116616,correct
1782,0.54062104,correct
1783,0.23651165,correct
1784,0.58581805,correct
1785,0.4786975,correct
1786,0.63337237,correct
1787,0.6202054,correct
1788,1.4523221,correct
1789,0.87446266,correct
1790,0.7330399,correct
1791,0.37723315,correct
1792,0.23207273,correct
1793,0.42247707,correct
1794,0.795833,correct
1795,0.71221906,correct
1796,0.68239665,correct
1797,0.5236556,correct
1798,0.43585688,correct
1799,1.1173539,correct
1800,326.19467,incorrect
1801,1.163252,correct
1802,0.3898304,correct
1803,1036.775,incorrect
1804,0.98735577,correct
1805,0.6552762,correct
1806,0.57003075,correct
1807,0.60837036,correct
1808,0.31886548,correct
1809,0.8863497,correct
1810,0.5841773,correct
1811,34.25299,incorrect
1812,0.43049216,correct
1813,0.49374604,correct
1814,435.75705,incorrect
1815,0.6751325,correct
1816,1.0379014,correct
1817,0.3329093,correct
1818,2288.709,incorrect
1819,0.33756432,correct
1820,0.29540023,correct
1821,0.5210103,correct
1822,1.0597639,correct
1823,844.23083,incorrect
1824,0.35217625,correct
1825,1.4959145,correct
1826,0.38376713,correct
1827,0.41822994,correct
1828,0.87454796,correct
1829,0.35647202,correct
1830,0.78332126,correct
1831,0.39113548,correct
1832,1.501831,correct
1833,0.76502496,correct
1834,0.8158817,correct
1835,0.6311519,correct
1836,2.129224,correct
1837,0.8982748,correct
1838,0.4526631,correct
1839,0.523719,correct
1840,0.34208718,correct
1841,0.6942115,correct
1842,1.3357499,correct
1843,0.5805658,correct
1844,0.7646636,correct
1845,0.3782193,correct
1846,0.44155338,correct
1847,0.5040528,correct
1848,1.222632,correct
1849,0.5044127,correct
1850,0.39976043,correct
1851,0.5000799,correct
1852,0.51534486,correct
1853,0.40307945,correct
1854,0.5613624,correct
1855,0.37372524,correct
1856,0.37847406,correct
1857,6.0912685,incorrect
1858,1.112284,correct
1859,1.0861909,correct
1860,0.62166196,correct
1861,1.5263295,correct
1862,0.45624077,correct
1863,0.62892175,correct
1864,0.31734404,correct
1865,0.8616472,correct
1866,1.0559211,correct
1867,0.71060765,correct
1868,0.4511704,correct
1869,0.953454,correct
1870,0.42726862,correct
1871,0.4549598,correct
1872,0.8531678,correct
1873,0.20142949,correct
1874,0.39583594,correct
1875,1.3737321,correct
1876,1.2036228,correct
1877,0.58526313,correct
1878,0.6122137,correct
1879,0.29401916,correct
1880,1.9871128,correct
1881,0.55556077,correct
1882,0.72024906,correct
1883,0.86371785,correct
1884,0.9511742,correct
1885,0.59990966,correct
1886,1.0178983,correct
1887,0.3037699,correct
1888,0.68317574,correct
1889,1.3465112,correct
1890,0.49496254,correct
1891,447.2939,incorrect
1892,0.82256556,correct
1893,1.4023845,correct
1894,1.0650663,correct
1895,0.6481825,correct
1896,0.8466115,correct
1897,0.5865241,correct
1898,0.71531713,correct
1899,0.4388754,correct
1900,0.39633816,correct
1901,0.76040757,correct
1902,0.40333617,correct
1903,0.8849371,correct
1904,0.43092942,correct
1905,0.5176059,correct
1906,1.2012041,correct
1907,0.65214026,correct
1908,1.4604739,correct
1909,0.5092262,correct
1910,0.41983366,correct
1911,0.38108402,correct
1912,0.5691085,correct
1913,0.6477016,correct
1914,0.39594814,correct
1915,428.2925,incorrect
1916,1.082806,correct
1917,3387.9814,incorrect
1918,0.54675454,correct
1919,0.39790612,correct
1920,1.6069257,correct
1921,0.69324017,correct
1922,0.83910745,correct
1923,0.6232075,correct
1924,0.28029886,correct
1925,0.31618547,correct
1926,0.30889505,correct
1927,0.3078568,correct
1928,0.24291053,correct
1929,0.27432078,correct
1930,0.46923196,correct
1931,0.89230865,correct
1932,0.8931926,correct
1933,0.42420354,correct
1934,0.49111938,correct
1935,0.6877852,correct
1936,0.6503389,correct
1937,0.6057069,correct
1938,0.57715523,correct
1939,555.6212,incorrect
1940,0.14891599,correct
1941,0.6867504,correct
1942,0.6139392,correct
1943,0.5888006,correct
1944,1.1756825,correct
1945,0.47333068,correct
1946,0.8201635,correct
1947,0.41761452,correct
1948,1.127209,correct
1949,0.5108258,correct
1950,1.729471,correct
1951,0.5649896,correct
1952,0.9866017,correct
1953,1.2543024,correct
1954,0.8174206,correct
1955,1.0602018,correct
1956,1.1343662,correct
1957,0.5158705,correct
1958,0.6456332,correct
1959,0.72818995,correct
1960,0.6413735,correct
1961,1.1808319,correct
1962,1.9448602,correct
1963,0.7044485,correct
1964,3.2790864,correct
1965,0.7533569,correct
1966,0.83398294,correct
1967,1718.5813,incorrect
1968,0.85059637,correct
1969,1.397718,correct
1970,0.36975193,correct
1971,0.7959066,correct
1972,0.7250521,correct
1973,0.28129387,correct
1974,0.2974828,correct
1975,0.19995919,correct
1976,0.5834825,correct
1977,0.3436276,correct
1978,0.54190975,correct
1979,0.6545645,correct
1980,0.78952324,correct
1981,0.433274,correct
1982,1.109719,correct
1983,0.311823,correct
1984,0.27827734,correct
1985,0.7710836,correct
1986,0.35425523,correct
1987,0.70442283,correct
1988,0.63116336,correct
1989,506.8117,incorrect
1990,0.38096285,correct
1991,0.44181198,correct
1992,0.41795853,correct
1993,0.5242679,correct
1994,0.5947564,correct
1995,0.32459885,correct
1996,0.6598353,correct
1997,2.0317826,correct
1998,0.9811016,correct
1999,0.5055751,correct
2000,1.8705122,correct
2001,1.2225585,correct
2002,0.3190511,correct
2003,0.67028594,correct
2004,0.34052554,correct
2005,0.4214306,correct
2006,1.3053396,correct
2007,0.12382081,correct
2008,965.5421,incorrect
2009,0.9132792,correct
2010,0.483177,correct
2011,1.2846211,correct
2012,0.8063369,correct
2013,0.5829376,correct
2014,0.54145116,correct
2015,1.1305075,correct
2016,0.4255716,correct
2017,0.9129318,correct
2018,0.6282931,correct
2019,34.46741,incorrect
2020,0.5091034,correct
2021,0.270401,correct
2022,1.3520694,correct
2023,0.8322014,correct
2024,0.75740355,correct
2025,0.8796194,correct
2026,0.6007104,correct
2027,1.1573603,correct
2028,0.5232152,correct
2029,0.7370893,correct
2030,0.9618008,correct
2031,0.6504632,correct
2032,0.9975594,correct
2033,0.88507605,correct
2034,0.36051974,correct
2035,0.5430695,correct
2036,0.4491766,correct
2037,0.2421379,correct
2038,0.38100746,correct
2039,0.8678265,correct
2040,1.2179506,correct
2041,0.7402258,correct
2042,0.8114474,correct
2043,0.5904604,correct
2044,0.46234488,correct
2045,0.98389626,correct
2046,1.1133232,correct
2047,0.33366406,correct
2048,0.48495322,correct
2049,0.83783454,correct
2050,633.1328,incorrect
2051,1.1490444,correct
2052,0.5054309,correct
2053,0.5676354,correct
2054,0.531348,correct
2055,0.50256413,correct
2056,0.9423588,correct
2057,0.42444617,correct
2058,0.5134595,correct
2059,0.5488644,correct
2060,0.4729592,correct
2061,0.57092476,correct
2062,0.7902664,correct
2063,0.78237104,correct
2064,3194.3694,incorrect
2065,1.15521,correct
2066,0.912567,correct
2067,0.7818629,correct
2068,0.30697158,correct
2069,1970.6414,incorrect
2070,3.3907194,correct
2071,1.5829581,correct
2072,0.5823319,correct
2073,0.69796264,correct
2074,5.6222224,incorrect
2075,0.7766979,correct
2076,0.2529962,correct
2077,0.90480626,correct
2078,0.51960015,correct
2079,254.69202,incorrect
2080,0.2555256,correct
2081,0.8804947,correct
2082,0.9745472,correct
2083,0.8993464,correct
2084,0.5867635,correct
2085,0.5147629,correct
2086,0.64973015,correct
2087,0.36352265,correct
2088,0.29097515,correct
2089,645.0574,incorrect
2090,0.41260016,correct
2091,0.39227933,correct
2092,0.49557182,correct
2093,0.5204804,correct
2094,0.9304273,correct
2095,3.8066647,correct
2096,1.0925505,correct
2097,1.6867898,correct
2098,0.7819786,correct
2099,0.4097481,correct
2100,628.8934,incorrect
2101,0.9054321,correct
2102,0.7106563,correct
2103,0.9907833,correct
2104,0.53430736,correct
2105,0.9227323,correct
2106,0.62004256,correct
2107,0.40843314,correct
2108,0.51495063,correct
2109,1.7460741,correct
2110,26.082207,incorrect
2111,0.8615816,correct
2112,0.2160075,correct
2113,0.60245585,correct
2114,4.247708,correct
2115,0.41378585,correct
2116,0.64722216,correct
2117,0.5382412,correct
2118,1.2010559,correct
2119,0.76344347,correct
2120,0.5973691,correct
2121,0.6012356,correct
2122,0.77237046,correct
2123,0.6364715,correct
2124,0.7311639,correct
2125,0.64169943,correct
2126,1.4910746,correct
2127,0.3907414,correct
2128,0.29161578,correct
2129,0.2423951,correct
2130,0.5103869,correct
2131,0.43024212,correct
2132,1.0005237,correct
2133,2.1078675,correct
2134,1.0204728,correct
2135,0.5244479,correct
2136,0.811944,correct
2137,0.33347818,correct
2138,0.5541913,correct
2139,0.29308754,correct
2140,0.47270542,correct
2141,0.6528518,correct
2142,0.67336786,correct
2143,0.45732632,correct
2144,0.56080234,correct
2145,0.36682016,correct
2146,0.8676327,correct
2147,0.8281144,correct
2148,0.84076595,correct
2149,1.4738566,correct
2150,0.55442446,correct
2151,0.55567724,correct
2152,0.36169937,correct
2153,0.45868945,correct
2154,3.6789567,correct
2155,0.4624914,correct
2156,0.60285395,correct
2157,0.45138445,correct
2158,1.700948,correct
2159,1.1468987,correct
2160,0.45569974,correct
2161,0.68320435,correct
2162,0.73697495,correct
2163,0.8374846,correct
2164,0.5318594,correct
2165,0.66093135,correct
2166,1.3860444,correct
2167,0.67289394,correct
2168,0.38077638,correct
2169,1.4000957,correct
2170,0.62608254,correct
2171,0.7465793,correct
2172,0.43013573,correct
2173,0.5320514,correct
2174,2.478087,correct
2175,0.44329762,correct
2176,305.6149,incorrect
2177,1.2215661,correct
2178,0.879806,correct
2179,1.0569597,correct
2180,1.6839839,correct
2181,0.2486484,correct
2182,0.61092544,correct
2183,0.5007951,correct
2184,0.6146382,correct
2185,0.83135474,correct
2186,0.61614096,correct
2187,1.0529249,correct
2188,0.5272585,correct
2189,0.49705875,correct
2190,1.31816,correct
2191,0.5761507,correct
2192,1.171918,correct
2193,0.80252063,correct
2194,0.6589421,correct
2195,0.3138488,correct
2196,0.977663,correct
2197,0.3111079,correct
2198,0.94753635,correct
2199,1.1541741,correct
2200,1.032733,correct
2201,0.61991346,correct
2202,0.9060741,correct
2203,1040.2798,incorrect
2204,0.43822768,correct
2205,1213.8203,incorrect
2206,0.5358086,correct
2207,0.5087073,correct
2208,3.2125273,correct
2209,0.7186425,correct
2210,0.53310055,correct
2211,0.58712244,correct
2212,0.3502947,correct
2213,0.38672248,correct
2214,0.955508,correct
2215,0.8294935,correct
2216,0.2971211,correct
2217,0.5378325,correct
2218,0.88959634,correct
2219,0.6841781,correct
2220,0.8372561,correct
2221,1.0967801,correct
2222,373.07874,incorrect
2223,0.21548502,correct
2224,0.40816432,correct
2225,0.38765687,correct
2226,0.62127936,correct
2227,0.2992776,correct
2228,1.2855096,correct
2229,0.51676667,correct
2230,0.29862398,correct
2231,0.8424751,correct
2232,1.5023924,correct
2233,1.105352,correct
2234,0.687223,correct
2235,1.0873623,correct
2236,0.25388488,correct
2237,0.43333742,correct
2238,0.31674528,correct
2239,2423.4,incorrect
2240,1.0532961,correct
2241,0.770656,correct
2242,0.3728044,correct
2243,0.9707494,correct
2244,1.3813474,correct
2245,0.63564813,correct
2246,1.074471,correct
2247,0.39096075,correct
2248,0.5021706,correct
2249,1.4151971,correct
2250,1.4394505,correct
2251,1.5891628,correct
2252,0.5097226,correct
2253,0.4654559,correct
2254,0.87498635,correct
2255,0.76004785,correct
2256,414.22852,incorrect
2257,0.7485539,correct
2258,0.73621446,correct
2259,0.7077491,correct
2260,0.16080655,correct
2261,0.9220961,correct
2262,0.92193377,correct
2263,0.97040975,correct
2264,0.52739227,correct
2265,0.6800391,correct
2266,1264.0629,incorrect
2267,1.1722679,correct
2268,0.44007468,correct
2269,1.1040677,correct
2270,0.4942329,correct
2271,0.19233987,correct
2272,0.6052767,correct
2273,2.0733058,correct
2274,0.45532566,correct
2275,0.4607337,correct
2276,0.3006504,correct
2277,0.3577229,correct
2278,0.40983456,correct
2279,0.47169894,correct
2280,0.52623177,correct
2281,0.8522394,correct
2282,1.4048322,correct
2283,1.163631,correct
2284,0.85967153,correct
2285,0.58785105,correct
2286,0.38755184,correct
2287,0.6523856,correct
2288,0.42360774,correct
2289,0.42265826,correct
2290,0.806775,correct
2291,0.41729385,correct
2292,0.76537,correct
2293,0.62547755,correct
2294,0.9007254,correct
2295,0.5113384,correct
2296,1.262022,correct
2297,2.5716863,correct
2298,0.8908895,correct
2299,0.8385885,correct
2300,0.31056195,correct
2301,0.23652731,correct
2302,0.5423227,correct
2303,0.27732116,correct
2304,0.45537207,correct
2305,1.7648845,correct
2306,0.5833119,correct
2307,0.75586975,correct
2308,1.451536,correct
2309,0.9652006,correct
2310,0.6089145,correct
2311,0.6950842,correct
2312,0.9645781,correct
2313,1.4277924,correct
2314,0.49841648,correct
2315,0.384786,correct
2316,2.1661777,correct
2317,0.30858657,correct
2318,0.31071246,correct
2319,0.71475774,correct
2320,0.38602412,correct
2321,1.0460006,correct
2322,0.87970597,correct
2323,0.45208624,correct
2324,0.8860286,correct
2325,1.0466852,correct
2326,0.66593426,correct
2327,0.7965238,correct
2328,1.6240177,correct
2329,1.0786669,correct
2330,0.47741145,correct
2331,1.1963923,correct
2332,1.1254385,correct
2333,0.44710296,correct
2334,119.34857,incorrect
2335,0.30079624,correct
2336,0.3032943,correct
2337,0.63573015,correct
2338,0.69133204,correct
2339,0.4057779,correct
2340,0.9516741,correct
2341,0.50643086,correct
2342,1.8371656,correct
2343,0.2473134,correct
2344,0.48429978,correct
2345,0.7897829,correct
2346,1.4041822,correct
2347,0.29928622,correct
2348,0.6159342,correct
2349,0.79460657,correct
2350,0.841884,correct
2351,0.5310739,correct
2352,0.5051542,correct
2353,0.57585776,correct
2354,0.6916256,correct
2355,0.47383448,correct
2356,0.30937052,correct
2357,0.7969097,correct
2358,0.35513473,correct
2359,1.3407195,correct
2360,1.3310852,correct
2361,2.8906043,correct
2362,0.43333247,correct
2363,0.366718,correct
2364,0.66224223,correct
2365,0.7827805,correct
2366,0.40714633,correct
2367,136.68176,incorrect
2368,0.8316746,correct
2369,0.2709785,correct
2370,0.89385027,correct
2371,0.8832233,correct
2372,0.21819702,correct
2373,0.7925883,correct
2374,0.7267938,correct
2375,0.64783794,correct
2376,1.7323984,correct
2377,1.1985022,correct
2378,0.6381519,correct
2379,1.0272632,correct
2380,1.1482781,correct
2381,0.70785666,correct
2382,4.457291,correct
2383,1.380239,correct
2384,0.34320506,correct
2385,0.30600116,correct
2386,0.24066512,correct
2387,1.2752931,correct
2388,0.37412572,correct
2389,0.4757348,correct
2390,1.0512325,correct
2391,0.87627643,correct
2392,0.5086946,correct
2393,0.6677754,correct
2394,0.34081915,correct
2395,0.9484353,correct
2396,0.8335689,correct
2397,0.49140912,correct
2398,1220.9785,incorrect
2399,0.24286568,correct
2400,0.61927307,correct
2401,0.6305593,correct
2402,1.5789988,correct
2403,106.071465,incorrect
2404,0.735427,correct
2405,0.5581415,correct
2406,0.4640632,correct
2407,0.6752797,correct
2408,1.4917442,correct
2409,1.4704542,correct
2410,0.9492734,correct
2411,0.61055446,correct
