image_index,mse,annotation
2402,0.50938547,correct
2403,1.1197015,correct
2404,1.166718,correct
2405,0.8437891,correct
2406,1.0282977,correct
2407,0.64687693,correct
2408,0.626506,correct
2409,0.9671289,correct
2410,2.2165887,correct
2411,1.0312235,correct
2412,0.54577994,correct
2413,1.3811448,correct
2414,1404.2284,incorrect
2415,0.9377136,correct
2416,0.23702714,correct
2417,0.97159386,correct
2418,0.84403914,correct
2419,0.8091075,correct
2420,1.5937437,correct
2421,0.37700418,correct
2422,1.8357253,correct
2423,1.2952405,correct
2424,0.8550219,correct
2425,0.2966127,correct
2426,0.51692283,correct
2427,0.3401759,correct
2428,0.9586307,correct
2429,1.3762681,correct
2430,1403.4004,incorrect
2431,0.35198808,correct
2432,0.32579112,correct
2433,0.64449793,correct
2434,0.7279169,correct
2435,0.7449105,correct
2436,0.54607517,correct
2437,0.57343715,correct
2438,0.49289078,correct
2439,1.7786722,correct
2440,1.1656018,correct
2441,0.9585554,correct
2442,0.53616095,correct
2443,0.82643485,correct
2444,0.7100644,correct
2445,0.82422495,correct
2446,2.4277744,correct
2447,0.49016044,correct
2448,0.31528848,correct
2449,1.1909539,correct
2450,0.40474844,correct
2451,0.23457517,correct
2452,0.8517443,correct
2453,0.4517949,correct
2454,0.94225544,correct
2455,1.2519965,correct
2456,0.5671233,correct
2457,0.81359565,correct
2458,0.5247413,correct
2459,0.56830835,correct
2460,1286.67,incorrect
2461,0.7782248,correct
2462,0.7140818,correct
2463,0.63437796,correct
2464,0.3634846,correct
2465,2.160221,correct
2466,2.233552,correct
2467,1.010374,correct
2468,1.8682717,correct
2469,0.31762955,correct
2470,0.3429027,correct
2471,2.060649,correct
2472,1.5602332,correct
2473,1.9353882,correct
2474,0.41311765,correct
2475,1.0984862,correct
2476,0.29093325,correct
2477,0.62340146,correct
2478,0.3390596,correct
2479,1.1772116,correct
2480,0.86588633,correct
2481,1.4171221,correct
2482,0.34213066,correct
2483,1.9801255,correct
2484,0.7866621,correct
2485,1.0887511,correct
2486,1.0221487,correct
2487,0.55760306,correct
2488,0.7745012,correct
2489,1.2956594,correct
2490,0.33894253,correct
2491,0.7398742,correct
2492,1.7019236,correct
2493,0.6620825,correct
2494,426.8182,incorrect
2495,0.48813757,correct
2496,1.0549468,correct
2497,0.9056152,correct
2498,0.4029895,correct
2499,2.4639149,correct
2500,0.983293,correct
2501,1.2586037,correct
2502,1.3092637,correct
2503,0.8147728,correct
2504,0.9637463,correct
2505,9.246566,incorrect
2506,0.8769003,correct
2507,0.29746342,correct
2508,1003.2734,incorrect
2509,31.853783,incorrect
2510,0.7939286,correct
2511,0.6876155,correct
2512,0.28738216,correct
2513,0.8163008,correct
2514,0.360111,correct
2515,0.8222625,correct
2516,0.46433797,correct
2517,0.3939694,correct
2518,0.5682781,correct
2519,2.1278937,correct
2520,0.8632693,correct
2521,0.66504335,correct
2522,0.57272243,correct
2523,0.77366966,correct
2524,0.8849454,correct
2525,0.3881651,correct
2526,2871.3132,incorrect
2527,1755.8196,incorrect
2528,0.52734786,correct
2529,0.4251356,correct
2530,1.0260866,correct
2531,0.6173456,correct
2532,2.1153939,correct
2533,0.7501997,correct
2534,1.6787921,correct
2535,1.3214221,correct
2536,0.5158474,correct
2537,0.5297676,correct
2538,0.41739893,correct
2539,0.86151254,correct
2540,0.895898,correct
2541,1432.5371,incorrect
2542,0.76658386,correct
2543,0.46396837,correct
2544,0.2249108,correct
2545,0.48800585,correct
2546,863.52844,incorrect
2547,1.1534629,correct
2548,0.20625898,correct
2549,1.5092057,correct
2550,4.16352,correct
2551,0.62801516,correct
2552,0.9322755,correct
2553,0.63427424,correct
2554,0.62368476,correct
2555,0.96993,correct
2556,0.6676716,correct
2557,0.85323167,correct
2558,0.5344268,correct
2559,0.50739014,correct
2560,0.93105525,correct
2561,210.96976,incorrect
2562,0.74530154,correct
2563,0.79993284,correct
2564,0.65729773,correct
2565,0.6275137,correct
2566,0.9422485,correct
2567,0.29548478,correct
2568,0.98147285,correct
2569,0.9333718,correct
2570,1006.4564,incorrect
2571,0.7496,correct
2572,0.30291238,correct
2573,0.5795508,correct
2574,0.8450664,correct
2575,0.38128692,correct
2576,1.8309674,correct
2577,0.43478101,correct
2578,0.77156883,correct
2579,762.0173,incorrect
2580,0.81292546,correct
2581,0.6812035,correct
2582,0.4323692,correct
2583,0.5963332,correct
2584,1.1822505,correct
2585,0.5871293,correct
2586,0.4220941,correct
2587,0.31796664,correct
2588,0.41237736,correct
2589,0.58918464,correct
2590,1.0665985,correct
2591,0.2714293,correct
2592,1.0675056,correct
2593,1.0507886,correct
2594,1.0290784,correct
2595,0.5495921,correct
2596,1.4438221,correct
2597,0.81150967,correct
2598,1.3114159,correct
2599,0.35650954,correct
2600,767.308,incorrect
2601,0.8249628,correct
2602,1.5410486,correct
2603,0.75719714,correct
2604,0.5875102,correct
2605,2.8838825,correct
2606,0.94594526,correct
2607,0.5407953,correct
2608,1.1281025,correct
2609,204.27585,incorrect
2610,372.10123,incorrect
2611,0.6427165,correct
2612,0.46548578,correct
2613,0.7651673,correct
2614,0.42623153,correct
2615,0.6012428,correct
2616,0.77976143,correct
2617,1.2423241,correct
2618,0.67499334,correct
2619,1.0357487,correct
2620,0.78258383,correct
2621,0.41551062,correct
2622,0.84064406,correct
2623,0.5390899,correct
2624,0.67644215,correct
2625,0.7657739,correct
2626,0.6323644,correct
2627,0.62032986,correct
2628,0.8209145,correct
2629,0.7156639,correct
2630,1.5969183,correct
2631,0.73563254,correct
2632,0.4016552,correct
2633,0.49980327,correct
2634,0.6743843,correct
2635,0.62812746,correct
2636,0.2761564,correct
2637,0.455733,correct
2638,1.1583987,correct
2639,1.128782,correct
2640,1.7590438,correct
2641,1.1234962,correct
2642,0.8448532,correct
2643,0.3987417,correct
2644,1.4954026,correct
2645,0.57359576,correct
2646,34.310764,incorrect
2647,373.542,incorrect
2648,0.59499305,correct
2649,1.5706704,correct
2650,1.1860108,correct
2651,1.4308846,correct
2652,0.37754506,correct
2653,0.44120643,correct
2654,1.3576437,correct
2655,0.37758574,correct
2656,1.950064,correct
2657,0.4096424,correct
2658,0.50953305,correct
2659,0.71745354,correct
2660,0.6601324,correct
2661,0.8798405,correct
2662,0.48045474,correct
2663,0.5964904,correct
2664,0.64935726,correct
2665,0.59397274,correct
2666,0.6151154,correct
2667,0.40963036,correct
2668,2.2622175,correct
2669,0.4123468,correct
2670,0.8019396,correct
2671,0.8590261,correct
2672,0.8349277,correct
2673,0.4885485,correct
2674,0.5118576,correct
2675,595.9486,incorrect
2676,0.5920478,correct
2677,0.5223429,correct
2678,0.50590825,correct
2679,0.8903165,correct
2680,0.35234055,correct
2681,1.6470263,correct
2682,0.8726735,correct
2683,0.8831315,correct
2684,1.3019533,correct
2685,1.3658159,correct
2686,0.7318274,correct
2687,0.9586018,correct
2688,0.27178776,correct
2689,0.6294956,correct
2690,0.8522654,correct
2691,0.792379,correct
2692,0.87658125,correct
2693,0.6440783,correct
2694,0.62945986,correct
2695,1085.5442,incorrect
2696,1.3973787,correct
2697,1.457701,correct
2698,0.98469853,correct
2699,0.89697725,correct
2700,0.3214113,correct
2701,0.84686464,correct
2702,1.1189692,correct
2703,0.78211457,correct
2704,0.8671699,correct
2705,0.87708056,correct
2706,0.5602747,correct
2707,0.8682112,correct
2708,277.64084,incorrect
2709,0.843217,correct
2710,2554.6953,incorrect
2711,0.20009808,correct
2712,0.3551246,correct
2713,0.8030366,correct
2714,0.6021972,correct
2715,0.24363276,correct
2716,0.19964622,correct
2717,1.2745826,correct
2718,0.4965127,correct
2719,0.724252,correct
2720,1.0218312,correct
2721,0.92424446,correct
2722,0.3341152,correct
2723,1.5368778,correct
2724,111.31837,incorrect
2725,1.0781351,correct
2726,0.5064353,correct
2727,0.89915794,correct
2728,3.1245954,correct
2729,0.47831574,correct
2730,984.4849,incorrect
2731,1.5079775,correct
2732,0.96082085,correct
2733,4.158646,correct
2734,0.41650257,correct
2735,0.5381343,correct
2736,1143.3794,incorrect
2737,0.20942526,correct
2738,0.6575489,correct
2739,0.38647282,correct
2740,0.622801,correct
2741,0.34029406,correct
2742,0.54965156,correct
2743,0.5007871,correct
2744,0.39164612,correct
2745,0.34190696,correct
2746,0.9884863,correct
2747,0.9261211,correct
2748,0.9274527,correct
2749,0.4417583,correct
2750,0.8525732,correct
2751,0.60398483,correct
2752,1.0086808,correct
2753,0.5515244,correct
2754,0.6153893,correct
2755,0.45875657,correct
2756,1337.6863,incorrect
2757,1.022768,correct
2758,0.47417384,correct
2759,1.2447873,correct
2760,1.3662386,correct
2761,1.6573911,correct
2762,0.7491152,correct
2763,0.58440304,correct
2764,0.45367032,correct
2765,0.6846097,correct
2766,0.66172445,correct
2767,0.9552169,correct
2768,1.0662073,correct
2769,0.37685448,correct
2770,0.50451845,correct
2771,0.3396651,correct
2772,0.51005584,correct
2773,0.8100556,correct
2774,8.27996,incorrect
2775,120.68263,incorrect
2776,0.7068701,correct
2777,0.7242333,correct
2778,0.27892435,correct
2779,0.5699603,correct
2780,0.5236242,correct
2781,2.524868,correct
2782,1.1466875,correct
2783,0.61266065,correct
2784,2.2219248,correct
2785,0.9556918,correct
2786,0.55225897,correct
2787,0.69040096,correct
2788,1.1114293,correct
2789,567.7167,incorrect
2790,154.77716,incorrect
2791,0.45543376,correct
2792,1.1099763,correct
2793,1.3372042,correct
2794,0.6361665,correct
2795,3.613573,correct
2796,0.23248184,correct
2797,1.349098,correct
2798,135.16966,incorrect
2799,1.3829001,correct
2800,0.5134622,correct
2801,0.4140537,correct
2802,150.97862,incorrect
2803,1.0146964,correct
2804,3.699997,correct
2805,0.83219033,correct
2806,0.75485826,correct
2807,7.0126543,incorrect
2808,0.9069433,correct
2809,1.1934519,correct
2810,1.3796431,correct
2811,0.9477573,correct
2812,2.070942,correct
2813,0.4892579,correct
2814,0.51918113,correct
2815,0.4740754,correct
2816,0.71224105,correct
2817,7.6038775,incorrect
2818,0.49819595,correct
2819,1.0711006,correct
2820,1.3853537,correct
2821,1.2766744,correct
2822,0.434598,correct
2823,0.29350892,correct
2824,0.23580834,correct
2825,1518.4286,incorrect
2826,0.69232243,correct
2827,1.8262571,correct
2828,3.3891673,correct
2829,0.37388197,correct
2830,1.0908719,correct
2831,0.68340266,correct
2832,1956.4967,incorrect
2833,1.040902,correct
2834,0.5414577,correct
2835,0.53858835,correct
2836,0.35103026,correct
2837,0.5541421,correct
2838,1.0336537,correct
2839,0.41009223,correct
2840,0.38594264,correct
2841,0.4331249,correct
2842,0.6890142,correct
2843,1.4708837,correct
2844,0.5947274,correct
2845,0.48309785,correct
2846,1.159086,correct
2847,1.2246478,correct
2848,2.0463638,correct
2849,0.58526105,correct
2850,0.89784884,correct
2851,0.15012793,correct
2852,0.4122823,correct
2853,0.4821945,correct
2854,0.46617082,correct
2855,1.003242,correct
2856,1.049482,correct
2857,4.103441,correct
2858,0.41682523,correct
2859,0.7184683,correct
2860,0.4548884,correct
2861,0.4409946,correct
2862,1.6265734,correct
2863,0.99927044,correct
2864,1.362611,correct
2865,1.0146648,correct
2866,0.4131807,correct
2867,0.43848947,correct
2868,0.64940095,correct
2869,1.1228105,correct
2870,0.6241726,correct
2871,0.39756164,correct
2872,0.42109013,correct
2873,0.5904391,correct
2874,0.44983602,correct
2875,0.5534171,correct
2876,0.5441626,correct
2877,1.1006923,correct
2878,0.2960534,correct
2879,0.5175745,correct
2880,0.9626048,correct
2881,0.1717624,correct
2882,0.972291,correct
2883,0.30923837,correct
2884,0.623803,correct
2885,0.91111916,correct
2886,0.871614,correct
2887,0.38133776,correct
2888,1.4410379,correct
2889,0.6688479,correct
2890,1.4546127,correct
2891,0.46744782,correct
2892,1.5510085,correct
2893,130.33311,incorrect
2894,3.1469438,correct
2895,1.3030634,correct
2896,1.1358888,correct
2897,0.9445199,correct
2898,1343.2927,incorrect
2899,0.6710926,correct
2900,0.7958864,correct
2901,0.43651134,correct
2902,0.26050544,correct
2903,0.43761468,correct
2904,0.9879323,correct
2905,0.49180284,correct
2906,1.093482,correct
2907,0.62021804,correct
2908,1.5211836,correct
2909,0.27003402,correct
2910,0.68649536,correct
2911,1.1038132,correct
2912,0.4656739,correct
2913,0.40881848,correct
2914,0.31750408,correct
2915,2.3539658,correct
2916,0.22899988,correct
2917,0.5205439,correct
2918,0.4318535,correct
2919,0.75929916,correct
2920,0.93244,correct
2921,0.52129334,correct
2922,0.8984437,correct
2923,0.3721437,correct
2924,1.9424984,correct
2925,0.5024571,correct
2926,0.5643592,correct
2927,1.7201642,correct
2928,0.836691,correct
2929,74.56486,incorrect
2930,1.5579461,correct
2931,0.61148,correct
2932,1.1823403,correct
2933,718.0399,incorrect
2934,0.24281873,correct
2935,0.51103044,correct
2936,0.9452513,correct
2937,1.2874904,correct
2938,1.0216907,correct
2939,0.84703934,correct
2940,0.3774136,correct
2941,0.604044,correct
2942,0.56340957,correct
2943,1.0883616,correct
2944,0.4541173,correct
2945,0.5701102,correct
2946,3000.3394,incorrect
2947,0.71881604,correct
2948,0.5161401,correct
2949,0.97734714,correct
2950,0.5343299,correct
2951,0.38243216,correct
2952,1057.4203,incorrect
2953,1.0982766,correct
2954,40.270454,incorrect
2955,0.61371815,correct
2956,0.69124734,correct
2957,1.3879805,correct
2958,1.2769741,correct
2959,0.5981134,correct
2960,0.35467142,correct
2961,843.43604,incorrect
2962,0.2184887,correct
2963,0.4434624,correct
2964,0.6391763,correct
2965,0.8737074,correct
2966,2.5700526,correct
2967,0.30729297,correct
2968,7039.291,incorrect
2969,0.62636757,correct
2970,0.49230143,correct
2971,0.5780016,correct
2972,2.7256627,correct
2973,0.50513065,correct
2974,0.46801722,correct
2975,0.8985062,correct
2976,1.4558092,correct
2977,0.2105142,correct
2978,1.2240479,correct
2979,0.5292149,correct
2980,1.0791932,correct
2981,0.7528448,correct
2982,2.1307914,correct
2983,1.111735,correct
2984,0.58923954,correct
2985,0.58481103,correct
2986,0.8339598,correct
2987,0.71807694,correct
2988,1.694874,correct
2989,0.63604164,correct
2990,272.55618,incorrect
2991,2.1720488,correct
2992,0.8140942,correct
2993,0.3131925,correct
2994,0.7737951,correct
2995,0.48840898,correct
2996,0.8325771,correct
2997,2.1643567,correct
2998,1.077378,correct
2999,0.64918286,correct
3000,1.1402711,correct
